"species","IUCN_category","area_global","pa_count","pa_quality_mean","mhw_freq","mhw_total_days","mhw_max_int","mhw_mean_int","mhw_cum_int","slope_intensity","slope_freq","slope_cum","slope_max","slope_total","dem_mean","dem_range","order","adult_mass_g","brain_mass_g","trophic_level","det_diet_breadth_n","habitat_breadth_n","activity_cycle","foraging_stratum","fossoriality","hibernation_torpor","max_longevity_d","litter_size_n","litters_per_year_y","generation_length_d","density_n_km2","Exposure","IUCN_num","Trait_sensitivity","Sensitivity","Suitability","Risk_index","Risk_level"
"Maxomys inas","LC",0.000149967092080305,0.75,0.572881645677816,0.639839779349986,0.63185527653845,0.519330873775879,0.149786217177783,0.192033828229477,NA,0.336999521115872,0.267423101319416,NA,0.334435470619018,0.189547902822083,0.167637024513189,"Rodentia",3.81071638042484e-05,0.000327199943430522,0.5,0.5,0,1,"G",1,0,686.047916606677,2.91,3.34724000000001,601.157951109156,723.355544661476,0.383963008515735,0,0.200073061421447,0.100036530710723,0.336043308021034,0.0255027938474,"Low"
"Maxomys inflatus","VU",0.000920454376940054,0.875,0.839650265769792,0.578951058377223,0.473179606470623,0.459201250738685,0.115917180343089,0.110047354703322,0.454556341345083,0.344125203041243,0.261206243194333,0.361563832347871,0.34061660593212,0.204272093935984,0.265358878251807,"Rodentia",4.66553051490342e-05,0.000403783610195387,0.5,0.5,0,1,"G",1,0,714.426666609233,2.8241175,3.27200000000001,627.940284858866,838.892482069156,0.349936467649359,0.5,0.200090087783069,0.350045043891534,0.437040338466904,0.0689589140369193,"High"
"Maxomys moi","LC",0.000452860806424699,0.625,0.758478714931854,0.797637486196603,0.776827044553154,0.495924030637383,0.162093201674322,0.23358050465971,0.513043123167093,0.459995502988373,0.411395266426821,0.447503279062637,0.546510018732483,0.21909301925983,0.194839761554145,"Rodentia",4.51025092644228e-05,0.00039703652922905,0.5,0.5,0.142857142857143,1,"G",1,0,729.540708274318,2.974045,3.25496000000001,622.916677775523,862.75170021471,0.484450945809858,0,0.228659856379127,0.114329928189564,0.359572871310451,0.035471492261344,"Medium"
"Maxomys musschenbroekii","LC",0.00200856924479127,0.875,0.34062371346233,0.826690975239075,0.833130938144398,0.490793067948742,0.0899912043027827,0.187450316797066,0.467100139325748,0.681478441108203,0.381826790870689,0.439504012748766,0.715153181543592,0.148828424708043,0.332108385608849,"Rodentia",2.57857284598569e-05,0.000295275613563098,0.5,0.5,0.142857142857143,1,"G",1,0,874.269291631499,3.58594166666664,3.25639500000001,561.579865800914,1363.52717323793,0.511311906802906,0,0.228635640839833,0.114317820419917,0.339713818604802,0.0385950893015707,"Medium"
"Maxomys ochraceiventer","DD",0.00149862305812082,0.75,0.200326544332596,0.625022407338258,0.503899761108287,0.553832472211624,0.110647409346918,0.118943246208356,NA,0.589573986255996,0.328965779841123,NA,0.528672350833387,0.131579621677402,0.249390977914369,"Rodentia",4.88167970204133e-05,0.000365220780662155,0.5,0.5,0,1,"G",1,0,678.370749938672,2.83561,3.37630000000001,626.397075450639,517.774538606945,0.419944676642994,NA,0.200082807515537,0.200082807515537,0.266559153396497,0.0616264209267087,"High"
"Maxomys pagensis","VU",7.11877436449946e-05,0.375,0.320127504553734,0.582871467262664,0.453331021442165,0.489420674170857,0.0497660745899174,0.062553870011817,0.418037158153388,0.402489057062202,0.232141513797559,0.345242769685026,0.369361346492702,0.0513004227191957,0.0293648096728473,"Rodentia",4.61832552001123e-05,0.000358306053787025,0.5,0.5,0,1,"G",1,0,775.138333283808,3.54,3.40311500000001,569.128683800929,1032.47274750505,0.34052149526683,0.5,0.200080897861797,0.350040448930899,0.155172784937884,0.100700275702594,"Very high"
"Maxomys panglima","LC",0.000155876143946162,0.5,0.932938525429726,0.588868359160211,0.726381833451457,0.502455397454403,0.063943474974106,0.134134824810929,NA,0.25320178387608,0.220458517612963,NA,0.316764200417993,0.0745581072632976,0.0967420930494295,"Rodentia",4.75000261102628e-05,0.000339391275637874,0.5,0.5,0.142857142857143,1,"G",1,0,857.658749964225,3.54,3.27475000000001,561.923253742904,1228.3344870257,0.350776048969768,0,0.228648806831778,0.114324403415889,0.32087892037728,0.0272342918254014,"Low"
"Maxomys rajah","VU",0.0156238813792518,1,0.465897877088607,0.60695419077729,0.540359572313933,0.571454244653999,0.110354982857119,0.131486204792153,0.454548542524808,0.477442418731138,0.305675571986413,0.356680820195352,0.461619960525701,0.090956174666833,0.358925941745413,"Rodentia",4.60341867951896e-05,0.000373486816417479,0.5,0.5,0,1,"G",1,0,304.166666545,3.29,3.38567500000001,611.087677442513,1122.71518368638,0.401657650935791,0.5,0.200083904200643,0.350041952100321,0.386280774976021,0.0862870991934663,"High"
"Maxomys surifer","LC",0.0334459364268893,1,0.515225165281651,0.646812190377678,0.664371893837572,0.61124176131038,0.158834724959339,0.20386163736063,0.39130472000496,0.354716759951086,0.295529825048067,0.335475547821926,0.379116148790301,0.0990604080265991,0.358925941745413,"Rodentia",4.61832552001123e-05,0.000385606453510529,0.5,0.5,0.142857142857143,1,"G",1,0,785.978833284538,3.54,3.32312500000001,557.536398284372,1087.69696641902,0.404126520946194,0,0.228657786513171,0.114328893256585,0.401331490296111,0.0276604834292185,"Low"
"Maxomys tajuddinii","LC",0.00549902296782642,1,0.66968969819352,0.596627599936844,0.505066848585159,0.557085095128987,0.108633204333067,0.11905041404703,0.460873712059912,0.446319788062765,0.294815156638395,0.362672149266252,0.433326960292651,0.102245973434423,0.351984697829482,"Rodentia",0.00113747877354196,0.00312893579499876,0.5,0.5,0,1,"G",1,0,4296.86699166381,2.2529525,1.856985,2423.63565887839,773.817626606273,0.388447092835106,0,0.200853282913708,0.100426641456854,0.42588387848505,0.0223965207414539,"Low"
"Maxomys wattsi","VU",1.37310751442738e-05,0.125,0.428571428571429,0.874901020635896,0.879737177377353,0.397008406076924,0.111051742406422,0.23197588776907,NA,0.675889912101377,0.359705590864043,NA,0.628021429689767,0.29455977205242,0.0930263506806924,"Rodentia",4.51025092644228e-05,0.000390983193492044,0.5,0.5,0,1,"G",1,0,732.007499942323,2.82663,3.29909000000001,632.512707775551,732.848575998546,0.519786395865107,0.5,0.200087217140551,0.350043608570276,0.188234256475937,0.147699076948628,"Very high"
"Maxomys whiteheadi","VU",0.0156764228859923,1,0.462183169038344,0.60740016625088,0.541885626379363,0.571985509712544,0.110689461650423,0.132218064686995,0.454548542524808,0.476704092429132,0.305998290654629,0.356680820195352,0.461525840654796,0.0908692506460064,0.358925941745413,"Rodentia",1.63229903390351e-05,0.000193712199537243,0.5,0.5,0.142857142857143,1,"G",2,0,547.5,3,3.40640000000001,572.819045358808,44.28,0.401963641513892,0.5,0.228613435609404,0.364306717804702,0.385530956863151,0.0899816514835178,"Very high"
"Megaderma spasma","LC",0.0481164804494158,1,0.541994641651233,0.653388385711898,0.690799035744711,0.606470791904211,0.166317458323889,0.215088818929662,0.379476030183791,0.346671096193948,0.300835231149696,0.323750638445938,0.385765243439041,0.107553040812365,0.371849142882832,"Chiroptera",1.14378944860476e-05,0.000120388395124293,1,0.5,0.285714285714286,1,"G",2,0,5110,1,1,2071.80669750094,1685.68676961532,0.406856273002678,0,0.357169222400779,0.17858461120039,0.413902661159169,0.0425848182982862,"Medium"
"Megaerops ecaudatus","LC",0.0151130305710196,1,0.462021688662947,0.615787115146289,0.551715635852591,0.564895163566767,0.117239351380319,0.138765957902297,0.548861514236922,0.4638523681769,0.307366582746382,0.391813190446778,0.453793626949853,0.104554812517454,0.621916964213532,"Chiroptera",7.61491101813432e-06,0.000151764115618683,0,0,0,1,"Ar",2,0,3969.0483250042,0.997605000000007,1.695475,1883.73323284151,1621.09207164609,0.41540905064051,0,3.18758053273635e-05,1.59379026636817e-05,0.440721299192991,3.70284390732238e-06,"Very low"
"Megaerops kusnotoi","VU",0.000191893523718483,0.75,0.463683172655566,0.630437386973709,0.662982510553219,0.450733045028382,0.0719758768676057,0.124670543297268,0.388453993409033,0.446985560066191,0.300522901057301,0.341607249058366,0.533391953241541,0.137429759550753,0.237100550027235,"Chiroptera",5.62733228583172e-06,0.000143369289616602,0,0,0,1,"Ar",2,0,4756.54647081995,1.03501000000001,1.9622,1825,1684.91751388692,0.395176101955261,0.5,2.97993243804868e-05,0.25001489966219,0.317681075151454,0.0674130507402845,"High"
"Megaerops niphanae","LC",0.0156737665520755,0.875,0.580796776298411,0.72378400650739,0.758885244210923,0.62499339726572,0.217370017932237,0.271477533318166,0.449989915183385,0.289072339932751,0.326018757883791,0.382956666228541,0.345108556327927,0.134324018481677,0.695389457849224,"Chiroptera",7.61801660990354e-06,0.000179168635025584,0,0,0,1,"Ar",2,0,3974.77182917002,0.995415000000007,1.676295,1884.96072647483,1600.50088691975,0.438965643479083,0,3.73573303270974e-05,1.86786651635487e-05,0.460236803836277,4.42567620347268e-06,"Very low"
"Melasmothrix naso","NT",0.000135248077510562,0.125,0.285714285714286,0.945300783568049,0.841287765123739,0.360771148171934,0.0955201548520053,0.20940344728553,NA,0.728391193037963,0.3705888709274,NA,0.669132245598827,0.330379309937156,0.182730971647502,"Rodentia",1.46677099260393e-05,0.000220563851460113,1,0.25,0,3,"G",1,0,1107.66245830535,3.57467000000001,3.17983500000001,569.232786259373,1167.90160625889,0.527549451070681,0.25,0.250047046312277,0.250023523156139,0.184791963075291,0.107525754525579,"Very high"
"Meles anakuma","LC",0.00241074155961514,0.75,0.645924896297786,0.589563605660026,0.786076654043057,0.506820464402572,0.37794678218692,0.430924455507886,0.796874278971893,0.156063393314017,0.568868833060635,0.601618219532796,0.360338623052158,0.133254278214489,0.31118167617774,"Carnivora",0.00369014488557654,0.0107816390229631,0.5,0.25,0,3,"G",1,0,6789,3.11,1,3136.8,20.0714861698238,0.517509530973196,0,0.152894356781708,0.076447178390854,0.368554318449926,0.0249813446238062,"Low"
"Meles leucurus","LC",0.189293957143482,1,0.694300199071467,0.730128324478895,0.73122553038698,0.510755119070418,0.522427586102972,0.500132569742421,0.607571428765791,0.190203276863428,0.468616061420705,0.485343084101599,0.299482655337096,0.193451626194987,0.937088858492983,"Carnivora",0.00369014488557654,0.0108152185780428,0.5,0.5,0.428571428571429,3,"G",1,0,6789,3.11,1,2376.15,13.118366930064,0.504588563627031,0,0.28861535840701,0.144307679203505,0.602826928180584,0.0289205562125433,"Low"
"Meles meles","LC",0.112555579003977,1,0.837419850982726,0.684961292988041,0.850872671379449,0.658964420900031,0.343673056105403,0.428643302194851,0.7467643221163,0.237527610002095,0.679839337729715,0.660425609334118,0.498836288554813,0.248480275148127,0.569852004462872,"Carnivora",0.00369014488557654,0.0108816738765522,0.5,0.75,0.571428571428571,3,"G",1,0,6789,3.11,1,2161.2481,26.18,0.579050791130482,0,0.36720007803814,0.18360003901907,0.55366154191954,0.0474519142861509,"High"
"Mellivora capensis","LC",0.352517929732216,1,0.768137459957399,0.63018126869673,0.827479534984647,0.840186216530112,0.251262270827995,0.323430556779585,0.435838171231605,0.215695705123452,0.400803801614255,0.364458533041495,0.390423261219838,0.138450498112166,0.492813084846777,"Carnivora",0.00310504207947965,0.0157116295487871,0.5,0.5,0.428571428571429,3,"G",1,0,11424.5,2.33,2,3570.785,53.8173604752234,0.467975932004971,0,0.289477620039939,0.14473881001997,0.550383794529712,0.0304544297364212,"Medium"
"Melogale cucphuongensis","DD",4.26464269267669e-06,0.125,0.714285714285714,0.832937439032908,0.678284913870738,0.679652919378431,0.274311942281556,0.265961434578272,0.553413038281502,0.280326402702941,0.385046889037059,0.445535926817222,0.324126304268176,0.0496467908823723,0.00971598143370928,"Carnivora",0.0184852988293931,0.0253440814029747,1,0.25,0,3,"G",1,0,7995.90595833072,2.18828,1.42450166666667,2739.70618090624,3.80226592187077,0.47195972102488,NA,0.258765876046474,0.258765876046474,0.179730550248898,0.10017710505791,"Very high"
"Melogale everetti","EN",2.04626369314268e-07,0,NA,0.867775101239895,0.760719203360966,0.514764977686388,0.0720238878087536,0.141531659488048,NA,0.735293605195132,0.360759633101577,NA,0.650068582376739,0.0622445779832101,0.00877842544562476,"Carnivora",0.000596540700582932,0.00383505983580892,0.5,0.5,0,2,"G",1,0,5487.54018312467,2.5,1.728825,2167.314167034,16.1134555386163,0.512867081282187,0.75,0.200886320107278,0.475443160053639,0.017755802013801,0.239509586216032,"Very high"
"Melogale moschata","LC",0.035116298130098,1,0.83265536447137,0.737696537866246,0.728772812571651,0.56588455978523,0.274799880472793,0.303247261590609,0.583753441338892,0.276191215599802,0.41943625952252,0.457886981830297,0.382358254227627,0.194572917354577,0.700964943064399,"Carnivora",0.000249528087473514,0.00326806014214083,1,0.5,0.428571428571429,2,"G",1,0,7254.375,2.25,1.71924,1627.173333343,11.5795186501924,0.473002720480567,0,0.386417803360209,0.193208901680104,0.552661904604089,0.0408814842194217,"Medium"
"Melogale orientalis","LC",0.001558482925471,0.875,0.444410550028159,0.607450849599171,0.611254564173564,0.510810227482363,0.0909383713687147,0.127395581633997,0.331138817087389,0.301745475227675,0.221286849602827,0.270192885499116,0.320349214817662,0.105350663737339,0.290522474302333,"Carnivora",0.000596540700582932,0.00389831317986939,0.5,0.5,0.285714285714286,2,"G",1,0,5806.75458317431,2.75,1.710785,2461.865,15.8560352160483,0.339256283649248,0,0.258041827918948,0.129020913959474,0.34336843419866,0.0287415225586734,"Low"
"Melogale personata","LC",0.0233795253899054,0.875,0.56084780896066,0.691436912136162,0.764435750832847,0.633329665863453,0.233431575925471,0.288628149218592,0.40595518347988,0.278410316444664,0.328639306610437,0.34674016146636,0.344980422870852,0.134950999775329,0.610051883077929,"Carnivora",0.000596540700582932,0.00287980352798596,1,0.5,0.428571428571429,2,"G",1,0,4991.81299987517,2.75,1.748645,1488.11,9.63035932872926,0.431598744484872,0,0.386409554559999,0.19320477728,0.440846043440765,0.0466261370363729,"High"
"Melomys aerosus","EN",1.55567593216069e-05,0.125,0.285714285714286,0.682933843414584,0.565220657276083,0.397652994003727,0.07930738856505,0.106932403059221,NA,0.413766849066332,0.277468988362598,NA,0.426945553027785,0.227147523510734,0.113147772613903,"Rodentia",2.83074689764659e-05,0.000299792923152691,0,0.25,0,1,"G",2,0,1656.5555416702,1.5,2.41131,707.878889125262,1248.4847959708,0.368778584596922,0.75,0.0500656200784258,0.400032810039213,0.150205027719649,0.125364757043138,"Very high"
"Melomys bannisteri","EN",6.69088519387593e-06,0.125,1,0.78416468415594,0.795684638094194,0.429913345018188,0.00602328825474082,0.0778641324117492,NA,0.691131228995184,0.288574608248113,NA,0.767259066181171,0.0178238190670766,0.0861010580327985,"Rodentia",2.51024982706279e-05,0.000277992462354264,0,0.25,0,1,"G",2,0,1653.65379165304,2.35,1.3,761.737411966656,863.351596076155,0.48007687391991,0.75,0.050060618992125,0.400030309496062,0.245786313597014,0.144843194013352,"Very high"
"Melomys burtoni","LC",0.00583551655257766,1,0.690008298829109,0.595190407287829,0.640029278677148,0.587724048055115,0.125944249380458,0.163153169299364,NA,0.318622847971819,0.302386044239578,NA,0.38920787856739,0.0527429416026672,0.288674785221859,"Rodentia",1.8704979226029e-05,0.000213898771195938,0.5,0.5,0.571428571428571,1,"G",1,0,1538.36549999416,2.5,3.12141500000001,600.840825292253,1850.02082485389,0.390282240434837,0,0.314332235035799,0.157166117517899,0.407452308441243,0.0363463684551208,"Medium"
"Melomys caurinus","EN",1.09893628265564e-05,0.125,0.571428571428571,0.870414351228921,0.88271092035646,0.481177139277529,0.0317960845480781,0.125064624715345,NA,0.95709107503592,0.405869750013803,NA,1,0.0466291761165329,0.0289438508768712,"Rodentia",2.91335563870791e-05,0.000285400263625708,0,0.25,0,1,"G",2,0,1617.25872916125,2.075,2.313215,676.476240842035,1305.06772514524,0.594265493147007,0.75,0.0500629067640026,0.400031453382001,0.15440251755696,0.201019567583424,"Very high"
"Melomys cooperae","DD",3.8223277323972e-05,0.25,0.96095717884131,0.703766538601465,0.727563712246108,0.492045250469829,0.0561658745352756,0.109678223951575,0.407677568150827,0.340925555822371,0.302139782468152,0.328108528463549,0.507320294333035,0.0523838788896407,0.0197144818809167,"Rodentia",2.63136790606248e-05,0.000281489252000542,0,0.25,0,1,"G",2,0,1576.19318749471,2.09344500000002,2.30502,672.369334875378,1241.66960148723,0.397539132904219,NA,0.0500615605862122,0.0500615605862122,0.256618752577838,0.0147943494033964,"Very low"
"Melomys fraterculus","EN",1.81550634778476e-06,0,0.285714285714286,0.699920844295902,0.574827086292165,0.335976273790009,0.0904859546571579,0.115201987394061,NA,0.326825356349918,0.267862774761263,NA,0.384626139718717,0.321658096298897,0,"Rodentia",1.42950389137326e-05,0.000265841118274861,0,0.25,0,1,"G",2,0,1517.12097915395,2.11648000000002,2.42681,676.596768716962,1075.35441576464,0.349465802157399,0.75,0.0500560272314377,0.400028013615719,0.121474839503906,0.122814400557511,"Very high"
"Melomys frigicola","LC",3.18911635288066e-05,0.25,0.654925800107277,0.58409682102738,0.387380613905027,0.234678559907433,0.112998403521017,0.0883167220661859,NA,0.577357734338163,0.289619395077151,NA,0.456724811823033,0.525648973981335,0.248027044299398,"Rodentia",1.8852494835067e-05,0.000237387424949175,0,0.25,0,1,"G",2,0,1472.72024999087,2.5,2.299345,666.372616925247,1068.72780179359,0.341396632708174,0,0.0500512479839568,0.0250256239919784,0.335726741910308,0.00567532736339411,"Very low"
"Melomys fulgens","VU",0.000141083786366365,0.125,0.285714285714286,0.686839474980265,0.601930355285375,0.483913497425442,0.079345047926337,0.115035703094452,0.386646531401788,0.420220553689705,0.284587924840601,0.330653761318625,0.457587426533244,0.104798471840065,0.198233195260321,"Rodentia",2.90031215327718e-05,0.000283390806348538,0,0.25,0,1,"G",2,0,1623.49110416089,2.075,2.31116,679.093110908692,1261.54996641853,0.384676027649583,0.5,0.0500624787855763,0.275031239392788,0.142777407320207,0.0906923712678937,"Very high"
